impacto_presupuestario_anio,impacto_presupuestario_mes,ejercicio_presupuestario,sector_id,sector_desc,subsector_id,subsector_desc,caracter_id,caracter_desc,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,entidad_id,entidad_desc,servicio_id,servicio_desc,tipo_id,tipo_desc,clase_id,clase_desc,concepto_id,concepto_desc,subconcepto_id,subconcepto_desc,fuente_financiamiento_id,fuente_financiamiento_id_desc,clasificador_economico_8_digitos_id,clasificador_economico_8_digitos_desc,prestamo_externo_id,prestamo_externo_desc,recurso_inicial,recurso_vigente,recurso_ingresado_percibido,ultima_actualizacion_fecha
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,30,Ministerio del Interior,0,Ministerio del Interior,0,Ministerio del Interior,325,Ministerio del Interior,11,Ingresos impositivos,2,Sobre el patrimonio,5,Bienes Personales,85,ATN 1% Bienes Personales,1.3,Recursos con Afectación Específica,11112000,Sobre el patrimonio,0,GENERICO,0,0,"703,26262812",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,30,Ministerio del Interior,0,Ministerio del Interior,0,Ministerio del Interior,325,Ministerio del Interior,11,Ingresos impositivos,9,Otros impuestos,9,Otros,76,Fondo ATN a Provincias - 1% Coparticipados brutos,1.3,Recursos con Afectación Específica,11123000,Otros impuestos,0,GENERICO,0,0,"35596,76576289",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,30,Ministerio del Interior,0,Ministerio del Interior,0,Ministerio del Interior,325,Ministerio del Interior,12,Ingresos no impositivos,1,Tasas,9,Otras,52,Superintendencia Nacional de Fronteras,1.3,Recursos con Afectación Específica,11310000,Tasas,0,GENERICO,0,0,"3,70203",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,35,"Ministerio de Relaciones Exteriores, Comercio Internacional y Culto",0,"Ministerio de Relaciones Exteriores, Comercio Internacional y Culto",0,"Ministerio de Relaciones Exteriores, Comercio Internacional y Culto",307,"Ministerio de Relaciones Exteriores, Comercio Internacional y Culto",11,Ingresos impositivos,7,Sobre el comercio y las transacciones internacionales,3,Tasa de estadística,42,MRECIyC-1% de las Importaciones Sujetas a Estadística,1.3,Recursos con Afectación Específica,11122000,Sobre el comercio y las transacciones internacionales,0,GENERICO,0,0,"13062,9639892",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,35,"Ministerio de Relaciones Exteriores, Comercio Internacional y Culto",0,"Ministerio de Relaciones Exteriores, Comercio Internacional y Culto",0,"Ministerio de Relaciones Exteriores, Comercio Internacional y Culto",307,"Ministerio de Relaciones Exteriores, Comercio Internacional y Culto",12,Ingresos no impositivos,1,Tasas,9,Otras,77,MRECIyC - Rentas Consulares,1.3,Recursos con Afectación Específica,11310000,Tasas,0,GENERICO,0,0,"158,3919",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,35,"Ministerio de Relaciones Exteriores, Comercio Internacional y Culto",0,"Ministerio de Relaciones Exteriores, Comercio Internacional y Culto",0,"Ministerio de Relaciones Exteriores, Comercio Internacional y Culto",307,"Ministerio de Relaciones Exteriores, Comercio Internacional y Culto",12,Ingresos no impositivos,1,Tasas,9,Otras,78,MRECIYC - RENTAS CONSULARES (TRAMITES EN EL EXTERIOR),1.3,Recursos con Afectación Específica,11310000,Tasas,0,GENERICO,0,0,"9,23098961",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,40,Ministerio de Justicia,1,Ministerio de Justicia,0,Ministerio de Justicia,332,Ministerio de Justicia,12,Ingresos no impositivos,1,Tasas,4,Sociedades por acciones,48,Inspección General de Justicia,1.3,Recursos con Afectación Específica,11310000,Tasas,0,GENERICO,0,0,"6,76047435",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,40,Ministerio de Justicia,1,Ministerio de Justicia,0,Ministerio de Justicia,332,Ministerio de Justicia,12,Ingresos no impositivos,1,Tasas,6,Sociedades de capitalización,48,Inspección General de Justicia,1.3,Recursos con Afectación Específica,11310000,Tasas,0,GENERICO,0,0,"3,75796054",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,40,Ministerio de Justicia,1,Ministerio de Justicia,0,Ministerio de Justicia,332,Ministerio de Justicia,12,Ingresos no impositivos,1,Tasas,9,Otras,51,Dirección Registro de la Propiedad del Automotor,1.3,Recursos con Afectación Específica,11310000,Tasas,0,GENERICO,0,0,"17839,23771586",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,40,Ministerio de Justicia,1,Ministerio de Justicia,0,Ministerio de Justicia,332,Ministerio de Justicia,12,Ingresos no impositivos,1,Tasas,9,Otras,84,Mediación y Connciliación Ley 24.573,1.3,Recursos con Afectación Específica,11310000,Tasas,0,GENERICO,0,0,"0,62172552",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,40,Ministerio de Justicia,1,Ministerio de Justicia,0,Ministerio de Justicia,332,Ministerio de Justicia,12,Ingresos no impositivos,2,Derechos,3,Derechos de inscripción,84,Mediación y Conciliación Ley 24573,1.3,Recursos con Afectación Específica,11320000,Derechos,0,GENERICO,0,0,"12,498052",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,40,Ministerio de Justicia,1,Ministerio de Justicia,0,Ministerio de Justicia,332,Ministerio de Justicia,12,Ingresos no impositivos,5,Alquileres,1,Alquileres de inmuebles,2,Decreto 1.382/12 - Artículo 15 - 70%,1.3,Recursos con Afectación Específica,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,"0,0136",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,1,Ministerio de Seguridad,0,Ministerio de Seguridad,343,Ministerio de Seguridad,12,Ingresos no impositivos,6,Multas,1,Multas por infracciones,7,Multas Registro Nacional de Precursores Químicos art. 14 y 18 Ley 26. 045,1.3,Recursos con Afectación Específica,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,"0,68401849",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,1,Ministerio de Seguridad,0,Ministerio de Seguridad,343,Ministerio de Seguridad,12,Ingresos no impositivos,9,Otros ingresos no impositivos,1,Afectaciones y devoluciones,10,LEY 25.848 - SUBSIDIO CUERPO BOMBEROS VOLUNTARIOS,1.3,Recursos con Afectación Específica,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,"7201,72985232",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,1,Ministerio de Seguridad,0,Ministerio de Seguridad,343,Ministerio de Seguridad,14,Venta de bienes y servicios de administraciones públicas,1,Venta de bienes,1,Venta de bienes varios de la Administración Nacional,29,Otros,1.3,Recursos con Afectación Específica,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,0,0,"1,088315",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,2,Servicio Penitenciario Federal,0,Servicio Penitenciario Federal,331,Servicio Penitenciario Federal,12,Ingresos no impositivos,9,Otros ingresos no impositivos,2,Especificados,65,Dirección Nacional de Servicio Penitenciario Federal,1.3,Recursos con Afectación Específica,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,"0,07221677",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,2,Servicio Penitenciario Federal,0,Servicio Penitenciario Federal,331,Servicio Penitenciario Federal,14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,68,Dir. Nac. de Serv. Penitenciario Federal - Producidos Varios,1.3,Recursos con Afectación Específica,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,0,0,"1,9455",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,2,Servicio Penitenciario Federal,0,Servicio Penitenciario Federal,334,Ente de Cooperación Técnica y Financiera del Servicio Penitenciario Federal,14,Venta de bienes y servicios de administraciones públicas,1,Venta de bienes,1,Venta de bienes varios de la Administración Nacional,95,Ley 24.372 - Ente Cooperador Penitenciario,1.3,Recursos con Afectación Específica,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,0,0,"4,08643926",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,4,Policía Federal Argentina,0,Policía Federal Argentina,326,Policía Federal Argentina (PFA),12,Ingresos no impositivos,5,Alquileres,1,Alquileres de inmuebles,58,Policía Federal,1.3,Recursos con Afectación Específica,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,"10,23806216",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,4,Policía Federal Argentina,0,Policía Federal Argentina,326,Policía Federal Argentina (PFA),12,Ingresos no impositivos,9,Otros ingresos no impositivos,2,Especificados,58,Policía Federal,1.3,Recursos con Afectación Específica,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,"1,17172586",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,4,Policía Federal Argentina,0,Policía Federal Argentina,326,Policía Federal Argentina (PFA),14,Venta de bienes y servicios de administraciones públicas,1,Venta de bienes,1,Venta de bienes varios de la Administración Nacional,58,Policía Federal,1.3,Recursos con Afectación Específica,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,0,0,"0,4382",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,4,Policía Federal Argentina,0,Policía Federal Argentina,326,Policía Federal Argentina (PFA),14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,58,Policía Federal,1.3,Recursos con Afectación Específica,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,0,0,"464,25208279",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,5,Gendarmería Nacional,0,Gendarmería Nacional,375,Gendarmería Nacional Argentina (GNA),14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,61,Dirección Nacional de Gendarmería,1.3,Recursos con Afectación Específica,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,0,0,"325,16205844",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),12,Ingresos no impositivos,1,Tasas,9,Otras,74,Prefectura Naval Argentina,1.3,Recursos con Afectación Específica,11310000,Tasas,0,GENERICO,0,0,"430,44215035",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),12,Ingresos no impositivos,2,Derechos,9,Otros derechos,74,Prefectura Naval Argentina,1.3,Recursos con Afectación Específica,11320000,Derechos,0,GENERICO,0,0,"8,95959143",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),12,Ingresos no impositivos,6,Multas,1,Multas por infracciones,74,Prefectura Naval Argentina,1.3,Recursos con Afectación Específica,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,"35,54697573",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina (PNA),14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,2,SERVICIOS REQUERIDOS POR TERCEROS,1.3,Recursos con Afectación Específica,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,0,0,"450,83621761",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,7,Policía de Seguridad Aeroportuaria,0,Policía de Seguridad Aeroportuaria,382,Policía de Seguridad Aeroportuaria (PSA),12,Ingresos no impositivos,2,Derechos,3,Derechos de inscripción,12,POLICIA DE SEGURIDAD AEROPORTUARIA,1.3,Recursos con Afectación Específica,11320000,Derechos,0,GENERICO,0,0,"0,050114",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,7,Policía de Seguridad Aeroportuaria,0,Policía de Seguridad Aeroportuaria,382,Policía de Seguridad Aeroportuaria (PSA),12,Ingresos no impositivos,6,Multas,1,Multas por infracciones,29,Otras,1.3,Recursos con Afectación Específica,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,"1,32053434",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,7,Policía de Seguridad Aeroportuaria,0,Policía de Seguridad Aeroportuaria,382,Policía de Seguridad Aeroportuaria (PSA),12,Ingresos no impositivos,9,Otros ingresos no impositivos,2,Especificados,12,POLICIA DE SEGURIDAD AEROPORTUARIA,1.3,Recursos con Afectación Específica,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,"75,56309",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,7,Policía de Seguridad Aeroportuaria,0,Policía de Seguridad Aeroportuaria,382,Policía de Seguridad Aeroportuaria (PSA),12,Ingresos no impositivos,9,Otros ingresos no impositivos,9,Otros,29,Otros,1.3,Recursos con Afectación Específica,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,"0,0935",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,7,Policía de Seguridad Aeroportuaria,0,Policía de Seguridad Aeroportuaria,382,Policía de Seguridad Aeroportuaria (PSA),14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,3,POLICIA DE SEGURIDAD AEROPORTUARIA,1.3,Recursos con Afectación Específica,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,0,0,"64,73824204",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,20,Ministerio de Defensa,0,Ministerio de Defensa,370,Ministerio de Defensa (Gastos Propios),14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,29,Otros,1.3,Recursos con Afectación Específica,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,0,0,"8,8358345",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,20,Ministerio de Defensa,0,Ministerio de Defensa,370,Ministerio de Defensa (Gastos Propios),14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,73,Ministerio de Defensa,1.3,Recursos con Afectación Específica,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,0,0,"1,86436",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),12,Ingresos no impositivos,2,Derechos,3,Derechos de inscripción,71,Ejército,1.3,Recursos con Afectación Específica,11320000,Derechos,0,GENERICO,0,0,"334,81811468",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),12,Ingresos no impositivos,5,Alquileres,1,Alquileres de inmuebles,71,Ejército,1.3,Recursos con Afectación Específica,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,"175,3808672",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),14,Venta de bienes y servicios de administraciones públicas,1,Venta de bienes,1,Venta de bienes varios de la Administración Nacional,71,Ejército,1.3,Recursos con Afectación Específica,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,0,0,"250,74300037",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,71,Ejército,1.3,Recursos con Afectación Específica,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,0,0,"848,77166962",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,22,Estado Mayor General de la Armada Argentina,0,Estado Mayor General de la Armada Argentina,379,Estado Mayor General de la Armada Argentina (EMGA),12,Ingresos no impositivos,5,Alquileres,1,Alquileres de inmuebles,62,Armada Argentina,1.3,Recursos con Afectación Específica,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,"79,40150673",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,22,Estado Mayor General de la Armada Argentina,0,Estado Mayor General de la Armada Argentina,379,Estado Mayor General de la Armada Argentina (EMGA),12,Ingresos no impositivos,9,Otros ingresos no impositivos,2,Especificados,62,Armada Argentina,1.3,Recursos con Afectación Específica,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,"45,33816296",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,22,Estado Mayor General de la Armada Argentina,0,Estado Mayor General de la Armada Argentina,379,Estado Mayor General de la Armada Argentina (EMGA),14,Venta de bienes y servicios de administraciones públicas,1,Venta de bienes,1,Venta de bienes varios de la Administración Nacional,62,Armada Argentina,1.3,Recursos con Afectación Específica,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,0,0,"36,05",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,23,Estado Mayor General de la Fuerza Aérea Argentina,0,Estado Mayor General de la Fuerza Aérea Argentina,381,Estado Mayor General de la Fuerza Aérea Argentina (EMGFA),12,Ingresos no impositivos,2,Derechos,9,Otros derechos,54,Fuerza Aérea,1.3,Recursos con Afectación Específica,11320000,Derechos,0,GENERICO,0,0,"142,87855258",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,23,Estado Mayor General de la Fuerza Aérea Argentina,0,Estado Mayor General de la Fuerza Aérea Argentina,381,Estado Mayor General de la Fuerza Aérea Argentina (EMGFA),12,Ingresos no impositivos,6,Multas,1,Multas por infracciones,54,Fuerza Aérea,1.3,Recursos con Afectación Específica,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,"2,05",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,23,Estado Mayor General de la Fuerza Aérea Argentina,0,Estado Mayor General de la Fuerza Aérea Argentina,381,Estado Mayor General de la Fuerza Aérea Argentina (EMGFA),12,Ingresos no impositivos,9,Otros ingresos no impositivos,2,Especificados,54,Fuerza Aérea,1.3,Recursos con Afectación Específica,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,"203,18817424",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,23,Estado Mayor General de la Fuerza Aérea Argentina,0,Estado Mayor General de la Fuerza Aérea Argentina,381,Estado Mayor General de la Fuerza Aérea Argentina (EMGFA),14,Venta de bienes y servicios de administraciones públicas,1,Venta de bienes,1,Venta de bienes varios de la Administración Nacional,54,Fuerza Aérea,1.3,Recursos con Afectación Específica,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,0,0,"0,35293",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,23,Estado Mayor General de la Fuerza Aérea Argentina,0,Estado Mayor General de la Fuerza Aérea Argentina,381,Estado Mayor General de la Fuerza Aérea Argentina (EMGFA),14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,54,Fuerza Aérea,1.3,Recursos con Afectación Específica,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,0,0,"407,02305289",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,24,Estado Mayor Conjunto de las Fuerzas Armadas (EMCO),0,Estado Mayor Conjunto de las Fuerzas Armadas (EMCO),371,Estado Mayor Conjunto de las Fuerzas Armadas (EMCO),12,Ingresos no impositivos,2,Derechos,3,Derechos de inscripción,29,Otros,1.3,Recursos con Afectación Específica,11320000,Derechos,0,GENERICO,0,0,"0,105428",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economía,0,Ministerio de Economía,0,Ministerio de Economía,321,Instituto Nacional de Estadística y Censos (INDEC),14,Venta de bienes y servicios de administraciones públicas,1,Venta de bienes,1,Venta de bienes varios de la Administración Nacional,86,INDEC,1.3,Recursos con Afectación Específica,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,0,0,"0,00398",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economía,0,Ministerio de Economía,0,Ministerio de Economía,328,Secretaría de Energía,11,Ingresos impositivos,6,"Sobre la producción, el consumo y las transacciones",6,Consumo de energía eléctrica,40,Cumplimiento Ley No 23681-Provincia de Santa Cruz,1.3,Recursos con Afectación Específica,11121000,"Sobre la producción, el consumo y las transacciones",0,GENERICO,0,0,"0,00225008",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economía,0,Ministerio de Economía,0,Ministerio de Economía,328,Secretaría de Energía,12,Ingresos no impositivos,1,Tasas,9,Otras,94,ARTICULO 74 - LEY 25.565,1.3,Recursos con Afectación Específica,11310000,Tasas,0,GENERICO,0,0,"0,72701796",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economía,0,Ministerio de Economía,0,Ministerio de Economía,328,Secretaría de Energía,12,Ingresos no impositivos,1,Tasas,9,Otras,95,Ley 25.565 - Artículo 7 inciso b),1.3,Recursos con Afectación Específica,11310000,Tasas,0,GENERICO,0,0,"5,76520533",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economía,0,Ministerio de Economía,0,Ministerio de Economía,328,Secretaría de Energía,12,Ingresos no impositivos,2,Derechos,9,Otros derechos,10,Derechos de Explotación Ley 17.319,1.3,Recursos con Afectación Específica,11320000,Derechos,0,GENERICO,0,0,"1968,8855404",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economía,0,Ministerio de Economía,0,Ministerio de Economía,328,Secretaría de Energía,12,Ingresos no impositivos,4,Regalías,1,Hidrocarburíferas,10,Secretaría de Energía - Ley 17.319 Explotación 'Off Shore',1.3,Recursos con Afectación Específica,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,"4248,71865936",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economía,0,Ministerio de Economía,0,Ministerio de Economía,328,Secretaría de Energía,12,Ingresos no impositivos,9,Otros ingresos no impositivos,4,Aporte Solidario y Extraordinario para Ayudar a Morigerar los Efectos de la Pandemia,5,"Ley Nº 27.605 - Art. 7 - 25%. Programas y proyectos de exploración, desarrollo y producción de gas natural",1.3,Recursos con Afectación Específica,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,"77,97825",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,2,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economía,0,Ministerio de Economía,0,Ministerio de Economía,357,Ministerio de Economía,12,Ingresos no impositivos,2,Derechos,9,Otros derechos,9,Derechos de Actividad Comercial - APN,1.3,Recursos con Afectación Específica,11320000,Derechos,0,GENERICO,0,0,"0,03669398",Última actualización del ejercicio 2024: 12 Abril 2024.
